Country;Code;State;District;Region;RegionType
ua;7420680403;Чернігівська;Бобровицький;Лідин;village
ua;7420680801;Чернігівська;Бобровицький;Білоцерківці;village
ua;7420681201;Чернігівська;Бобровицький;Браниця;village
ua;7420681601;Чернігівська;Бобровицький;Бригинці;village
ua;7420682001;Чернігівська;Бобровицький;Веприк;village
ua;7420682401;Чернігівська;Бобровицький;Вороньки;village
ua;7420682801;Чернігівська;Бобровицький;Гаврилівка;village
ua;7420682802;Чернігівська;Бобровицький;Запоріжжя;village
ua;7420682804;Чернігівська;Бобровицький;Українка;village
ua;7420683201;Чернігівська;Бобровицький;Горбачі;village
ua;7420683202;Чернігівська;Бобровицький;Зелене;village
ua;7420683601;Чернігівська;Бобровицький;Козацьке;village
ua;7420683603;Чернігівська;Бобровицький;Миколаїв;village
ua;7420684001;Чернігівська;Бобровицький;Кобижча;village
ua;7420684401;Чернігівська;Бобровицький;Марківці;village
ua;7420684801;Чернігівська;Бобровицький;Нова Басань;village
ua;7420685201;Чернігівська;Бобровицький;Озеряни;village
ua;7420685202;Чернігівська;Бобровицький;Молодіжне;village
ua;7420685203;Чернігівська;Бобровицький;Майнівка;village
ua;7420685204;Чернігівська;Бобровицький;Плуг;village
ua;7420685401;Чернігівська;Бобровицький;Осокорівка;village
ua;7420685403;Чернігівська;Бобровицький;Наумівка;village
ua;7420685501;Чернігівська;Бобровицький;Новий Биків;village
ua;7420685503;Чернігівська;Бобровицький;Старий Биків;village
ua;7420685505;Чернігівська;Бобровицький;Чистопілля;settlement
ua;7420685601;Чернігівська;Бобровицький;Піски;village
ua;7420686001;Чернігівська;Бобровицький;Петрівка;village
ua;7420686801;Чернігівська;Бобровицький;Рудьківка;village
ua;7420686802;Чернігівська;Бобровицький;Коношівка;village
ua;7420686804;Чернігівська;Бобровицький;Хомівці;village
ua;7420687201;Чернігівська;Бобровицький;Свидовець;village
ua;7420687202;Чернігівська;Бобровицький;Буглаки;village
ua;7420687203;Чернігівська;Бобровицький;Татарівка;village
ua;7420687401;Чернігівська;Бобровицький;Соколівка;village
ua;7420687402;Чернігівська;Бобровицький;Бірки;village
ua;7420687403;Чернігівська;Бобровицький;Красне;village
ua;7420687404;Чернігівська;Бобровицький;Мочалище;village
ua;7420687405;Чернігівська;Бобровицький;Новоселиця;village
ua;7420687406;Чернігівська;Бобровицький;Рокитне;village
ua;7420687601;Чернігівська;Бобровицький;Стара Басань;village
ua;7420687850;Чернігівська;Бобровицький;Сухиня;village
ua;7420688001;Чернігівська;Бобровицький;Щаснівка;village
ua;7420688002;Чернігівська;Бобровицький;Гарт;village
ua;7420688005;Чернігівська;Бобровицький;Осовець;village
ua;7420688401;Чернігівська;Бобровицький;Ярославка;village
ua;7420810100;Чернігівська;Борзнянський;Борзна;city
ua;7420810101;Чернігівська;Борзнянський;Забілівщина Друга;village
ua;7420810102;Чернігівська;Борзнянський;Забілівщина;village
ua;7420810103;Чернігівська;Борзнянський;Кинашівка;village
