Country;Code;State;District;Region;Latin;RegionType;Latitude;Longitude;Population;Indexes
ua;7424787004;Чернігівська;Семенівський;Лісківщина;Liskivshchyna;village;52.178387;32.436099;0;liskivshchyna|liskivshchina
ua;7424787008;Чернігівська;Семенівський;Прогрес;Prohres;village;51.633984;32.197581;0;prohres|progres
ua;7424787010;Чернігівська;Семенівський;Березовий Гай;Berezovyy Hay;village;;;;berezovyy hay|berezoviy gay
ua;7424787501;Чернігівська;Семенівський;Чорний Ріг;Chornyy Rih;village;;;;chornyy rih|chorniy rig
ua;7424787502;Чернігівська;Семенівський;Бобрик Другий;Bobryk Druhyy;village;;;;bobryk druhyy|bobrik drugiy
ua;7424787503;Чернігівська;Семенівський;Козилівщина;Kozylivshchyna;village;;;;kozylivshchyna|kozilivshchina
ua;7424787504;Чернігівська;Семенівський;Лубня;Lubnya;village;;;;lubnya
ua;7424955100;Чернігівська;Сосницький;Сосниця;Sosnytsya;urban_village;51.523873;32.499849;7825;sosnytsya|sosnitsya
ua;7424955101;Чернігівська;Сосницький;Ганнівка;Hannivka;village;51.513015;32.441318;0;hannivka|gannivka|hannovka|gannovka
ua;7424955102;Чернігівська;Сосницький;Мале Устя;Male Ustya;village;51.473596;32.538356;0;male ustya
ua;7424980501;Чернігівська;Сосницький;Авдіївка;Avdiyivka;village;51.480019;31.674257;0;avdiyivka
ua;7424981001;Чернігівська;Сосницький;Бутівка;Butivka;village;51.93657;31.674542;0;butivka|butovka
ua;7424981002;Чернігівська;Сосницький;Бондарівка;Bondarivka;village;;;;bondarivka|bondarovka
ua;7424981003;Чернігівська;Сосницький;Мала Бондарівка;Mala Bondarivka;settlement;;;;mala bondarivka|mala bondarovka|malaya bondarivka
ua;7424981004;Чернігівська;Сосницький;Польове;Polove;village;;;;polove|polova
ua;7424981005;Чернігівська;Сосницький;Старобутівка;Starobutivka;village;51.44369;32.450336;0;starobutivka|starobutovka
ua;7424981501;Чернігівська;Сосницький;Велике Устя;Velyke Ustya;village;51.44011;32.535404;0;velyke ustya|velike ustya
ua;7424981502;Чернігівська;Сосницький;Долинське;Dolynske;village;;;;dolynske|dolinske
ua;7424982001;Чернігівська;Сосницький;Волинка;Volynka;village;51.627078;32.465526;0;volynka|volinka
ua;7424982501;Чернігівська;Сосницький;Загребелля;Zahrebellya;village;51.539265;32.539459;0;zahrebellya|zagrebellya
ua;7424982502;Чернігівська;Сосницький;Гапішківка;Hapishkivka;village;;;;hapishkivka|gapishkivka|hapishkovka|gapishkovka
ua;7424982503;Чернігівська;Сосницький;Масалаівка;Masalaivka;village;;;;masalaivka|masalaovka
ua;7424983001;Чернігівська;Сосницький;Змітнів;Zmitniv;village;;;;zmitniv
ua;7424983002;Чернігівська;Сосницький;Купчичі;Kupchychi;village;51.574776;32.668426;0;kupchychi|kupchichi
ua;7424983003;Чернігівська;Сосницький;Прогони;Prohony;village;;;;prohony|progoni
ua;7424983501;Чернігівська;Сосницький;Киріївка;Kyriyivka;village;;;;kyriyivka|kiriyivka
ua;7424984001;Чернігівська;Сосницький;Козляничі;Kozlyanychi;village;51.722446;32.568691;0;kozlyanychi|kozlyanichi
ua;7424984002;Чернігівська;Сосницький;Рудня;Rudnya;village;51.063231;30.846195;0;rudnya
ua;7424984501;Чернігівська;Сосницький;Конятин;Konyatyn;village;51.59374;32.78931;0;konyatyn|konyatin
ua;7424985001;Чернігівська;Сосницький;Кудрівка;Kudrivka;village;51.648513;32.633855;0;kudrivka|kudrovka
ua;7424985002;Чернігівська;Сосницький;Ляшківці;Lyashkivtsi;village;;;;lyashkivtsi
ua;7424985301;Чернігівська;Сосницький;Лави;Lavy;village;51.59125;32.461789;0;lavy|lavi
ua;7424985303;Чернігівська;Сосницький;Лозова;Lozova;village;51.59565;32.526931;0;lozova
ua;7424985501;Чернігівська;Сосницький;Матвіївка;Matviyivka;village;51.689853;32.462792;0;matviyivka
ua;7424985502;Чернігівська;Сосницький;Полісся;Polissya;village;51.680711;32.42185;0;polissya
ua;7424986001;Чернігівська;Сосницький;Вільшане;Vilshane;village;51.611474;32.365065;0;vilshane
ua;7424986002;Чернігівська;Сосницький;Гай;Hay;village;51.646012;32.378316;0;hay|gay
ua;7424986501;Чернігівська;Сосницький;Пекарів;Pekariv;village;;;;pekariv
ua;7424986502;Чернігівська;Сосницький;Кнути;Knuty;village;51.456432;32.681077;0;knuty|knuti
ua;7424986503;Чернігівська;Сосницький;Костирів;Kostyriv;village;;;;kostyriv|kostiriv
ua;7424986504;Чернігівська;Сосницький;Синютин;Synyutyn;village;;;;synyutyn|sinyutin
ua;7424987001;Чернігівська;Сосницький;Спаське;Spaske;village;;;;spaske
ua;7424987002;Чернігівська;Сосницький;Гутище;Hutyshche;village;51.569588;32.547768;0;hutyshche|gutishche
ua;7424987003;Чернігівська;Сосницький;Філонівка;Filonivka;village;51.700375;32.066823;0;filonivka|filonovka
ua;7424987004;Чернігівська;Сосницький;Якличі;Yaklychi;village;51.53843;32.588595;0;yaklychi|yaklichi
ua;7424987501;Чернігівська;Сосницький;Хлоп'яники;Khlop'yanyky;village;;;;"khlop'yanyky|khlop'yaniki|khlop""yanyky|khlop""yaniki"
ua;7424987502;Чернігівська;Сосницький;Свірок;Svirok;village;;;;svirok
ua;7424987503;Чернігівська;Сосницький;Соснівка;Sosnivka;village;51.778677;32.114078;0;sosnivka|sosnovka
ua;7424988001;Чернігівська;Сосницький;Чорнотичі;Chornotychi;village;51.677339;32.553632;0;chornotychi|chornotichi
ua;7424988501;Чернігівська;Сосницький;Шаболтасівка;Shaboltasivka;village;51.777995;32.840269;0;shaboltasivka|shaboltasovka
ua;7425155100;Чернігівська;Срібнянський;Срібне;Sribne;urban_village;50.663844;32.918668;3534;sribne
ua;7425155101;Чернігівська;Срібнянський;Артеменків;Artemenkiv;village;;;;artemenkiv
ua;7425155102;Чернігівська;Срібнянський;Никонівка;Nykonivka;village;;;;nykonivka|nikonivka|nykonovka|nikonovka
ua;7425155400;Чернігівська;Срібнянський;Дігтярі;Dihtyari;urban_village;;;;dihtyari|digtyari
ua;7425155401;Чернігівська;Срібнянський;Гнатівка;Hnativka;village;;;;hnativka|gnativka|hnatovka|gnatovka
ua;7425155402;Чернігівська;Срібнянський;Іванківці;Ivankivtsi;village;;;;ivankivtsi
ua;7425181001;Чернігівська;Срібнянський;Олексинці;Oleksyntsi;village;;;;oleksyntsi|oleksintsi
ua;7425181002;Чернігівська;Срібнянський;Васюків;Vasyukiv;village;;;;vasyukiv
ua;7425181004;Чернігівська;Срібнянський;Антішки;Antishky;village;;;;antishky|antishki
ua;7425182001;Чернігівська;Срібнянський;Васьківці;Vaskivtsi;village;;;;vaskivtsi
ua;7425182301;Чернігівська;Срібнянський;Горобіївка;Horobiyivka;village;;;;horobiyivka|gorobiyivka
ua;7425182303;Чернігівська;Срібнянський;Точене;Tochene;village;;;;tochene
ua;7425182501;Чернігівська;Срібнянський;Гриціївка;Hrytsiyivka;village;;;;hrytsiyivka|gritsiyivka
ua;7425182503;Чернігівська;Срібнянський;Галка;Halka;village;;;;halka|galka
ua;7425182505;Чернігівська;Срібнянський;Лозове;Lozove;village;51.59565;32.526931;0;lozove|lozova
ua;7425182507;Чернігівська;Срібнянський;Побочіївка;Pobochiyivka;village;;;;pobochiyivka
ua;7425183001;Чернігівська;Срібнянський;Гурбинці;Hurbyntsi;village;;;;hurbyntsi|gurbintsi
ua;7425183002;Чернігівська;Срібнянський;Дейманівка;Deymanivka;village;;;;deymanivka|deymanovka
ua;7425183003;Чернігівська;Срібнянський;Тростянець;Trostyanets;village;;;;trostyanets
ua;7425184001;Чернігівська;Срібнянський;Калюжинці;Kalyuzhyntsi;village;;;;kalyuzhyntsi|kalyuzhintsi
ua;7425185001;Чернігівська;Срібнянський;Карпилівка;Karpylivka;village;50.607275;33.051929;0;karpylivka|karpilivka|karpylovka|karpilovka
ua;7425185002;Чернігівська;Срібнянський;Лебединці;Lebedyntsi;village;;;;lebedyntsi|lebedintsi
ua;7425186001;Чернігівська;Срібнянський;Поділ;Podil;village;;;;podil
ua;7425186002;Чернігівська;Срібнянський;Кути;Kuty;village;52.115556;32.555833;0;kuty|kuti
ua;7425186003;Чернігівська;Срібнянський;Поетин;Poetyn;village;;;;poetyn|poetin
ua;7425187001;Чернігівська;Срібнянський;Савинці;Savyntsi;village;;;;savyntsi|savintsi
ua;7425187004;Чернігівська;Срібнянський;Хукалівка;Khukalivka;village;;;;khukalivka|khukalovka
ua;7425188001;Чернігівська;Срібнянський;Сокиринці;Sokyryntsi;village;;;;sokyryntsi|sokirintsi
ua;7425189001;Чернігівська;Срібнянський;Харитонівка;Kharytonivka;village;50.646023;32.998958;0;kharytonivka|kharitonivka|kharytonovka|kharitonovka
ua;7425355100;Чернігівська;Талалаївський;Талалаївка;Talalayivka;urban_village;50.957826;31.92085;5054;talalayivka
ua;7425380501;Чернігівська;Талалаївський;Березівка;Berezivka;village;51.683104;30.723924;0;berezivka|berezovka
ua;7425380502;Чернігівська;Талалаївський;Колядин;Kolyadyn;village;;;;kolyadyn|kolyadin
ua;7425380503;Чернігівська;Талалаївський;Мирне;Myrne;village;;;;myrne|mirne
ua;7425381001;Чернігівська;Талалаївський;Болотниця;Bolotnytsya;village;;;;bolotnytsya|bolotnitsya
ua;7425381501;Чернігівська;Талалаївський;Корінецьке;Korinetske;village;;;;korinetske
ua;7425381502;Чернігівська;Талалаївський;Мигурів;Myhuriv;village;;;;myhuriv|miguriv
ua;7425382001;Чернігівська;Талалаївський;Красний Колядин;Krasnyy Kolyadyn;village;;;;krasnyy kolyadyn|krasniy kolyadin
ua;7425382002;Чернігівська;Талалаївський;Глинське;Hlynske;village;;;;hlynske|glinske
ua;7425382003;Чернігівська;Талалаївський;Зелений Гай;Zelenyy Hay;settlement;;;;zelenyy hay|zeleniy gay
ua;7425382004;Чернігівська;Талалаївський;Левівщина;Levivshchyna;village;;;;levivshchyna|levivshchina
ua;7425382501;Чернігівська;Талалаївський;Харкове;Kharkove;village;;;;kharkove|kharkova
ua;7425382502;Чернігівська;Талалаївський;Лавіркове;Lavirkove;village;;;;lavirkove|lavirkova
ua;7425382503;Чернігівська;Талалаївський;Новоселівка;Novoselivka;village;51.533333;31.383333;0;novoselivka|novoselovka
ua;7425382504;Чернігівська;Талалаївський;Степове;Stepove;village;;;;stepove|stepova
ua;7425382505;Чернігівська;Талалаївський;Шевченка;Shevchenka;village;51.559759;31.31209;0;shevchenka
ua;7425382701;Чернігівська;Талалаївський;Понори;Ponory;village;;;;ponory|ponori
ua;7425382801;Чернігівська;Талалаївський;Поповичка;Popovychka;village;;;;popovychka|popovichka
ua;7425382802;Чернігівська;Талалаївський;Грабщина;Hrabshchyna;village;;;;hrabshchyna|grabshchina
ua;7425382803;Чернігівська;Талалаївський;Новопетрівське;Novopetrivske;village;;;;novopetrivske
ua;7425382805;Чернігівська;Талалаївський;Обухове;Obukhove;village;;;;obukhove|obukhova
ua;7425382807;Чернігівська;Талалаївський;Рубанів;Rubaniv;village;;;;rubaniv
ua;7425383001;Чернігівська;Талалаївський;Рябухи;Ryabukhy;village;;;;ryabukhy|ryabukhi
ua;7425383002;Чернігівська;Талалаївський;Грицівка;Hrytsivka;village;;;;hrytsivka|gritsivka|hrytsovka|gritsovka
ua;7425383003;Чернігівська;Талалаївський;Петьків;Petkiv;village;;;;petkiv
